Source,Target
61514,33
60714,33
60712,33
60285,33
60654,33
60756,33
60171,33
60727,33
60289,33
60702,33
60657,33
60818,33
59254,33
60192,33
60892,33
60790,33
61537,33
58751,33
59518,33
60707,33
60675,33
50462,33
60851,33
60878,33
60785,33
60265,33
59231,33
60267,33
60059,33
60656,33
60814,33
61337,33
61504,33
60920,33
61539,33
60754,33
58950,33
60770,33
60061,33
59638,33
60054,33
61346,33
60729,33
60744,33
60724,33
61533,33
61728,33
58521,33
60082,33
59219,33
60829,33
60226,33
58538,33
61319,33
58749,33
60649,33
58943,33
59262,33
59596,33
60275,33
60111,33
60760,33
60040,33
59634,33
60274,33
58959,33
60152,33
60751,33
60759,33
60096,33
59720,33
60164,33
50473,33
60255,33
59576,33
50459,33
58532,33
58979,33
58972,33
58975,33
59207,33
61336,33
60099,33
59266,33
59270,33
4270,33
59177,33
61332,33
58937,33
60757,33
3061,33
61501,33
61716,33
60067,33
60044,33
59648,33
60710,33
58755,33
61868,33
59191,33
60286,33
58981,33
3076,33
3077,33
3078,33
3079,33
3080,33
51708,33
2750,33
2749,33
98595,33
5294,33
58,33
3663,33
1542,33
1355,33
1453,33
1404,33
1341,33
1491,33
1887,33
1903,33
720,33
1347,33
1467,33
1394,33
1888,33
1411,33
1897,33
1357,33
1454,33
297,33
1884,33
1508,33
19,33
1900,33
1365,33
1511,33
1874,33
1345,33
1909,33
1894,33
1940,33
1496,33
1389,33
1409,33
1481,33
1933,33
1395,33
1385,33
1944,33
1412,33
1915,33
1382,33
1437,33
1924,33
1381,33
1448,33
1417,33
1864,33
1875,33
1449,33
1861,33
1522,33
1358,33
1497,33
1478,33
1863,33
1945,33
1364,33
1881,33
1502,33
1422,33
1882,33
1388,33
296,33
1432,33
1923,33
1474,33
1472,33
1895,33
1343,33
1418,33
1930,33
1476,33
1413,33
1899,33
1384,33
1867,33
1483,33
1879,33
1523,33
1885,33
1906,33
745,33
1378,33
1450,33
1910,33
1500,33
1934,33
1528,33
1928,33
1877,33
1911,33
1498,33
1914,33
1346,33
1520,33
1371,33
1465,33
1366,33
1460,33
1913,33
1383,33
1539,33
1405,33
1519,33
1883,33
1922,33
17,33
1336,33
18127,33
1338,33
19169,33
18128,33
1337,33
1380,33
1535,33
1443,33
1354,33
2315,33
1862,33
1391,33
1513,33
1339,33
1439,33
1518,33
1396,33
1469,33
1415,33
1393,33
1372,33
1927,33
1540,33
1431,33
1494,33
1440,33
1533,33
1434,33
1356,33
294,33
1892,33
1392,33
1870,33
1375,33
1401,33
1484,33
1939,33
724,33
1488,33
1486,33
1487,33
1505,33
1464,33
744,33
1538,33
1873,33
1529,33
1441,33
1869,33
1470,33
1459,33
1506,33
1370,33
1527,33
1493,33
1408,33
295,33
1504,33
1860,33
1427,33
1916,33
1886,33
1942,33
1876,33
1904,33
1536,33
1905,33
1446,33
1495,33
1919,33
1872,33
1480,33
1390,33
1941,33
1891,33
1363,33
1896,33
1907,33
1929,33
1452,33
1921,33
1402,33
1516,33
1530,33
1501,33
1451,33
1878,33
1445,33
1912,33
726,33
1499,33
1435,33
1901,33
1350,33
1893,33
1936,33
1532,33
1425,33
1359,33
1361,33
1414,33
1485,33
1937,33
1421,33
1447,33
1531,33
1461,33
972,33
1426,33
741,33
1353,33
298,33
1457,33
1477,33
1420,33
1479,33
1925,33
1507,33
1344,33
1379,33
1340,33
1463,33
1398,33
1943,33
1397,33
1917,33
1466,33
1400,33
1436,33
1373,33
1890,33
1926,33
1512,33
1349,33
1490,33
725,33
1524,33
722,33
1423,33
1935,33
1369,33
1509,33
1920,33
1352,33
1367,33
1419,33
723,33
1360,33
1368,33
731,33
746,33
1407,33
1444,33
1521,33
1526,33
1473,33
1387,33
1386,33
293,33
1399,33
1348,33
1374,33
1456,33
1468,33
1517,33
1406,33
1362,33
1410,33
1462,33
1510,33
1430,33
1492,33
1342,33
18,33
1857,33
36566,33
1859,33
37108,33
36567,33
1858,33
1938,33
1377,33
1534,33
1537,33
1428,33
1429,33
1898,33
1908,33
1514,33
1868,33
1433,33
1866,33
1525,33
1503,33
1376,33
1475,33
1902,33
1889,33
1880,33
1471,33
1351,33
1931,33
1482,33
1932,33
1424,33
1515,33
1458,33
1871,33
1455,33
1918,33
1442,33
1416,33
1438,33
1489,33
1541,33
1865,33
292,33
1403,33
67733,33
175440,33
5271,33
33,33
748,33
3480,33
93711,33
53014,33
2222,33
5358,33
5357,33
5356,33
61,33
192993,33
47166,33
71673,33
189553,33
19690,33
92902,33
53612,92441
72671,92441
9,748
72343,76653
48575,76653
72343,76652
48575,76652
33,3480
748,3480
3480,3480
93711,3480
53014,3480
61,3480
55070,93711
3480,53014
93711,53014
72343,76651
48575,76651
72343,71641
48575,71641
193922,71641
193894,71641
19690,71641
193922,71655
193894,71655
19690,71655
193922,71652
193894,71652
19690,71652
193922,71656
193894,71656
19690,71656
193922,71640
193894,71640
19690,71640
215082,250690
72343,72349
48575,72349
25872,72349
71986,72349
271310,72349
271321,72349
271322,72349
271320,72349
271314,72349
271313,72349
271311,72349
271312,72349
271317,72349
271316,72349
271318,72349
271308,72349
271315,72349
72472,72349
192074,72349
282566,72349
53506,72349
296919,72349
160520,72349
274358,72349
282564,72349
282565,72349
192072,72349
250658,72349
72473,72349
212744,72349
209411,72349
251336,72349
221852,72349
73024,72349
73025,72349
250633,72349
282768,72349
248629,72349
211357,72349
211358,72349
211356,72349
248628,72349
248630,72349
211347,72349
248632,72349
211342,72349
211340,72349
248841,72349
211349,72349
211348,72349
248639,72349
211351,72349
211352,72349
248638,72349
211350,72349
248631,72349
211336,72349
211337,72349
211339,72349
211344,72349
211345,72349
211346,72349
211343,72349
211338,72349
282464,72349
194352,72349
194372,72349
250660,72349
209413,72349
209410,72349
215009,72349
251335,72349
297149,72349
296788,72349
282767,72349
72898,72349
283218,72349
282811,72349
110015,72349
215020,72349
21806,2222
5272,2222
20,2222
175440,2222
2222,2222
5358,2222
5357,2222
5356,2222
61,2222
92902,2222
21806,5358
175440,5358
2222,5358
5358,5358
5357,5358
5356,5358
61,5358
92902,5358
21806,5357
175440,5357
2222,5357
5358,5357
5357,5357
5356,5357
61,5357
92902,5357
193371,5356
21806,5356
193391,5356
193354,5356
175440,5356
2222,5356
5358,5356
5357,5356
5356,5356
61,5356
31674,5356
192241,5356
92902,5356
193377,5356
3660,54142
19859,67643
7311,67643
72045,67643
72046,67643
71972,67643
72048,67643
211106,67643
74451,67643
67658,67643
211127,67643
71964,67643
211126,67643
67656,67643
67655,67643
67659,67643
67661,67643
67660,67643
211128,67643
211122,67643
211119,67643
211121,67643
67657,67643
73049,67643
72018,67643
214901,67643
71980,67643
188528,67643
19859,67644
7311,67644
72045,67644
72046,67644
71972,67644
72048,67644
211106,67644
74451,67644
67658,67644
211127,67644
71964,67644
211126,67644
67656,67644
67655,67644
67659,67644
67661,67644
67660,67644
211128,67644
211122,67644
211119,67644
211121,67644
67657,67644
73049,67644
72018,67644
214901,67644
71980,67644
188528,67644
74451,188847
67659,188847
19859,67645
7311,67645
72045,67645
72046,67645
71972,67645
72048,67645
211106,67645
74451,67645
67658,67645
211127,67645
71964,67645
211126,67645
67656,67645
67655,67645
67659,67645
67661,67645
67660,67645
211128,67645
211122,67645
211119,67645
211121,67645
67657,67645
73049,67645
72018,67645
214901,67645
71980,67645
188528,67645
67658,188529
211126,188529
67655,188529
67658,188733
211126,188733
67658,188539
211126,188539
67655,188539
67658,188530
211126,188530
67655,188530
67658,188735
211126,188735
67658,188531
211126,188531
67655,188531
67658,188732
211126,188732
67658,188730
211126,188730
67658,188731
211126,188731
67658,188734
211126,188734
67658,188729
211126,188729
211126,248328
211126,248327
67658,188727
211126,188727
67658,188736
211126,188736
67658,188725
67658,188724
19859,67646
7311,67646
72045,67646
72046,67646
71972,67646
72048,67646
211106,67646
74451,67646
67658,67646
211127,67646
71964,67646
211126,67646
67656,67646
67655,67646
67659,67646
67661,67646
67660,67646
211128,67646
211122,67646
211119,67646
211121,67646
67657,67646
73049,67646
72018,67646
214901,67646
71980,67646
188528,67646
67658,188728
211126,188728
19859,67641
7311,67641
72045,67641
72046,67641
71972,67641
72048,67641
211106,67641
74451,67641
67658,67641
211127,67641
71964,67641
211126,67641
67656,67641
67655,67641
67659,67641
67661,67641
67660,67641
211128,67641
211122,67641
211119,67641
211121,67641
67657,67641
73049,67641
72018,67641
214901,67641
71980,67641
188528,67641
193874,193914
216072,193914
264938,193914
193914,193914
72896,193914
216212,193914
193907,193914
215982,193914
92393,193914
32341,72896
215916,72896
215791,72896
215975,72896
193896,72896
72895,72896
193858,72896
193891,72896
193892,72896
249248,72896
193914,193887
72896,193887
193887,215971
193887,215963
193887,215965
193887,215966
193887,215962
193887,215968
193887,215964
193887,215967
193887,215970
193914,193915
72896,193915
193910,216212
193914,193907
72896,193907
193914,193910
72896,193910
193914,193908
72896,193908
193914,193909
72896,193909
193909,216199
193914,193889
72896,193889
193914,193891
72896,193891
193914,193888
72896,193888
193914,193892
72896,193892
193910,216210
193910,216207
193910,216204
193910,216209
193910,216208
216410,251148
216410,251149
216410,251150
216410,251151
193910,216205
216410,251154
216410,251155
193910,216211
216410,251153
193910,216206
193914,193893
72896,193893
193890,215981
193890,215982
193914,193890
72896,193890
193914,193913
72896,193913
72013,190382
190420,190382
190419,190382
268445,190382
275647,190382
285642,190382
275648,190382
285690,190382
275649,190382
285738,190382
275650,190382
285786,190382
275651,190382
285834,190382
275652,190382
285882,190382
275653,190382
285930,190382
275654,190382
285979,190382
286029,190382
275655,190382
286030,190382
275656,190382
286073,190382
275657,190382
286121,190382
286172,190382
275658,190382
286173,190382
275659,190382
286216,190382
298026,190382
297983,190382
285555,190382
297984,190382
285598,190382
275644,190382
275646,190382
285599,190382
298069,190382
286306,190382
285641,190382
285689,190382
285737,190382
285785,190382
285833,190382
285881,190382
285929,190382
285978,190382
286028,190382
286072,190382
286120,190382
286171,190382
286215,190382
298027,190382
285556,190382
275645,190382
285557,190382
298070,190382
286263,190382
262789,190382
268446,190382
275702,190382
286307,190382
286349,190382
286392,190382
268447,190382
275750,190382
286393,190382
286435,190382
286478,190382
268448,190382
275798,190382
286479,190382
286564,190382
268449,190382
275846,190382
286565,190382
286607,190382
286650,190382
268450,190382
275894,190382
286651,190382
286693,190382
286736,190382
268451,190382
275942,190382
286737,190382
286822,190382
268452,190382
275990,190382
286823,190382
286865,190382
286908,190382
268453,190382
276038,190382
286909,190382
286951,190382
286994,190382
268454,190382
276086,190382
286995,190382
287037,190382
268455,190382
276135,190382
287080,190382
287123,190382
287166,190382
268456,190382
276183,190382
287167,190382
285335,190382
285292,190382
275558,190382
285293,190382
285421,190382
275601,190382
268442,190382
268444,190382
275602,190382
285464,190382
287209,190382
287295,190382
276273,190382
275701,190382
275749,190382
275797,190382
286437,190382
286521,190382
275845,190382
286522,190382
286608,190382
275893,190382
286609,190382
286264,190382
286694,190382
275941,190382
286695,190382
286779,190382
275989,190382
286780,190382
286866,190382
276037,190382
286867,190382
286952,190382
276085,190382
286953,190382
287038,190382
286350,190382
276134,190382
287039,190382
287124,190382
276182,190382
287125,190382
285336,190382
275559,190382
268443,190382
275560,190382
285378,190382
287210,190382
276230,190382
287211,190382
286351,190382
286436,190382
247486,190382
262790,190382
268499,190382
276274,190382
287338,190382
287253,190382
287425,190382
287381,190382
276316,190382
287382,190382
287510,190382
276359,190382
262791,190382
268547,190382
276360,190382
287468,190382
287640,190382
287596,190382
276402,190382
287597,190382
287725,190382
276445,190382
262792,190382
268595,190382
276446,190382
287682,190382
287854,190382
287811,190382
276488,190382
262793,190382
268644,190382
276531,190382
287940,190382
287897,190382
288026,190382
287983,190382
276574,190382
287984,190382
276617,190382
262794,190382
268692,190382
276618,190382
288155,190382
288069,190382
288241,190382
288198,190382
276660,190382
288199,190382
288327,190382
276703,190382
262795,190382
268740,190382
276704,190382
288370,190382
288456,190382
288413,190382
276746,190382
262796,190382
268789,190382
276789,190382
288542,190382
288499,190382
288628,190382
288585,190382
276832,190382
288586,190382
288714,190382
276875,190382
262797,190382
268837,190382
276876,190382
288757,190382
288671,190382
288800,190382
288886,190382
276961,190382
262798,190382
268885,190382
276962,190382
288929,190382
288843,190382
289015,190382
288972,190382
277004,190382
277047,190382
262799,190382
268933,190382
277048,190382
289144,190382
289058,190382
289230,190382
289187,190382
277090,190382
289316,190382
277133,190382
262800,190382
268981,190382
277134,190382
289273,190382
297424,190382
297381,190382
285077,190382
297382,190382
297295,190382
285034,190382
275337,190382
285035,190382
297338,190382
297596,190382
285206,190382
275423,190382
268399,190382
262786,190382
262788,190382
268400,190382
275466,190382
285249,190382
297467,190382
285120,190382
275380,190382
285121,190382
297510,190382
297553,190382
285163,190382
297554,190382
293507,190382
278971,190382
293508,190382
293550,190382
279057,190382
269742,190382
268498,190382
287252,190382
287424,190382
268546,190382
287467,190382
287639,190382
268594,190382
276404,190382
287683,190382
287855,190382
276489,190382
268643,190382
276490,190382
287898,190382
276575,190382
268691,190382
276576,190382
276231,190382
288070,190382
276661,190382
268739,190382
276662,190382
288284,190382
288457,190382
276747,190382
268788,190382
276748,190382
288500,190382
287254,190382
276833,190382
268836,190382
276834,190382
288672,190382
288801,190382
276918,190382
268884,190382
276919,190382
288844,190382
277005,190382
276317,190382
268932,190382
277006,190382
289059,190382
277091,190382
268980,190382
277092,190382
285078,190382
275338,190382
268356,190382
262787,190382
287426,190382
268357,190382
275381,190382
269699,190382
278972,190382
276318,190382
287469,190382
276403,190382
287641,190382
210943,190382
247488,190382
262899,190382
269743,190382
279100,190382
279015,190382
279187,190382
279143,190382
269785,190382
279144,190382
279272,190382
269828,190382
247489,190382
262947,190382
269829,190382
279315,190382
279402,190382
279358,190382
269871,190382
279359,190382
279487,190382
269914,190382
247490,190382
262995,190382
269915,190382
279530,190382
279616,190382
279573,190382
269957,190382
270000,190382
247491,190382
263044,190382
270001,190382
279745,190382
279659,190382
279831,190382
279788,190382
270043,190382
279789,190382
279917,190382
270086,190382
247492,190382
263092,190382
270087,190382
279960,190382
279874,190382
280003,190382
280089,190382
270172,190382
247493,190382
263140,190382
270173,190382
280132,190382
280046,190382
280218,190382
280175,190382
270215,190382
270258,190382
247494,190382
263188,190382
270259,190382
280347,190382
280261,190382
280433,190382
280390,190382
270301,190382
280391,190382
280519,190382
270344,190382
247495,190382
263236,190382
270345,190382
280476,190382
280648,190382
280605,190382
270387,190382
247496,190382
263285,190382
270430,190382
280734,190382
280691,190382
270817,190382
270774,190382
263547,190382
270775,190382
263590,190382
210947,190382
247676,190382
263591,190382
270946,190382
270860,190382
280949,190382
270602,190382
280950,190382
280863,190382
270559,190382
263375,190382
270560,190382
280906,190382
280777,190382
270473,190382
263332,190382
247589,190382
263333,190382
270516,190382
270688,190382
263461,190382
247632,190382
210944,190382
210946,190382
247633,190382
263504,190382
270731,190382
270645,190382
275165,190382
275122,190382
268179,190382
275123,190382
275079,190382
268136,190382
262700,190382
210948,190382
247485,190382
262743,190382
268265,190382
275294,190382
275208,190382
268222,190382
275209,190382
275251,190382
271032,190382
262898,190382
279014,190382
279186,190382
262946,190382
279229,190382
279401,190382
262994,190382
269873,190382
279444,190382
279617,190382
269958,190382
263043,190382
269959,190382
279660,190382
270044,190382
263091,190382
270045,190382
269700,190382
279875,190382
280004,190382
270129,190382
263139,190382
270130,190382
280047,190382
270216,190382
263187,190382
270217,190382
280262,190382
279016,190382
270302,190382
263235,190382
270303,190382
280477,190382
280649,190382
270388,190382
263284,190382
270389,190382
270818,190382
263548,190382
269786,190382
247675,190382
263549,190382
263376,190382
247590,190382
210945,190382
247591,190382
263418,190382
268180,190382
262701,190382
247484,190382
279188,190382
262702,190382
268223,190382
270989,190382
269787,190382
279230,190382
269872,190382
279403,190382
247487,190382
247723,190382
263634,190382
271033,190382
281508,190382
281423,190382
296480,190382
296524,190382
291530,190382
291615,190382
278154,190382
262846,190382
269219,190382
278155,190382
291658,190382
291573,190382
291702,190382
291787,190382
278240,190382
262847,190382
269266,190382
278241,190382
291830,190382
291744,190382
291916,190382
291873,190382
278283,190382
291874,190382
278326,190382
262848,190382
269314,190382
278327,190382
292045,190382
291959,190382
292131,190382
292088,190382
278369,190382
292089,190382
292217,190382
278412,190382
262849,190382
269362,190382
278413,190382
292174,190382
292346,190382
292303,190382
278455,190382
262850,190382
269411,190382
278498,190382
292432,190382
292389,190382
292518,190382
292475,190382
278541,190382
292476,190382
278584,190382
262851,190382
269459,190382
278585,190382
292647,190382
292561,190382
292733,190382
292690,190382
278627,190382
292691,190382
292819,190382
278670,190382
262852,190382
269507,190382
278671,190382
292862,190382
